"date","state","dataQualityGrade","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","pending","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2020-07-08","ME","A+",110,109,0,1,363,363,22,3,,8,109478,2012,7398,,108154,,5,,3460,3065,20,0,361,,,,4226,2856,,0,112938,2032,7768,,,,,0,112543,2027
"2020-07-07","ME","A+",110,109,1,1,360,360,22,1,,9,107466,1339,7375,,106150,,4,,3440,3050,17,0,359,,,,4205,2816,,0,110906,1356,7743,,,,,0,110516,1355
"2020-07-06","ME","A+",109,108,0,1,359,359,21,0,,9,106127,1610,7363,,104817,,4,,3423,3034,8,0,358,,,,4183,2787,,0,109550,1618,7730,,,,,0,109161,1616
"2020-07-05","ME","A+",109,108,2,1,359,359,25,1,,9,104517,1969,7350,,103208,,3,,3415,3028,18,0,354,,,,4176,2772,,0,107932,1987,7713,,,,,0,107545,1985
"2020-07-04","ME","A+",107,106,2,1,358,358,27,0,,9,102548,2472,7338,,101249,,3,,3397,3012,24,0,353,,,,4151,2751,,0,105945,2496,7700,,,,,0,105560,2499
"2020-07-03","ME","A+",105,104,0,1,358,358,27,4,,9,100076,2587,7249,,98844,,3,,3373,2985,45,0,349,,,,4074,2731,,0,103449,2632,7607,,,,,0,103061,2621
"2020-07-02","ME","A+",105,104,0,1,354,354,30,3,,9,97489,3542,7194,,96272,,3,,3328,2951,34,0,345,,,,4026,2698,,0,100817,3576,7548,,,,,0,100440,3571
"2020-07-01","ME","A",105,104,0,1,351,351,29,3,,8,93947,2248,7149,,92770,,3,,3294,2922,41,0,338,,,,3962,2671,,0,97241,2289,7496,,,,,0,96869,2277
"2020-06-30","ME","A",105,104,0,1,348,348,29,1,,9,91699,1395,7106,,90532,,4,,3253,2893,34,0,332,,,,3924,2646,,0,94952,1429,7447,,,,,0,94592,1450
"2020-06-29","ME","A",105,104,1,1,347,347,31,1,,8,90304,0,7023,,89123,,4,,3219,2863,28,0,327,,,,3884,2623,,0,93523,28,7359,,,,,0,93142,0
"2020-06-28","ME","A",104,103,0,1,346,346,31,1,,10,90304,1526,7023,,89123,,4,,3191,2838,37,0,327,,,,3884,2577,,0,93495,1563,7359,,,,,0,93142,1555
"2020-06-27","ME","A",104,103,1,1,345,345,24,2,,7,88778,2026,6943,,87604,,5,,3154,2809,52,0,320,,,,3848,2566,,0,91932,2078,7271,,,,,0,91587,2077
"2020-06-26","ME","A",103,102,0,1,343,343,28,0,,9,86752,2224,6799,,85592,,6,,3102,2758,32,0,316,,,,3787,2542,,0,89854,2256,7123,,,,,0,89510,2251
"2020-06-25","ME","A",103,102,0,1,343,343,25,4,,10,84528,2355,6780,,83385,,7,,3070,2731,53,0,311,,,,3743,2512,,0,87598,2408,7099,,,,,0,87259,2406
"2020-06-24","ME","A",103,102,1,1,339,339,26,0,,12,82173,3460,6652,,81042,,6,,3017,2680,23,0,308,,,,3690,2490,,0,85190,3483,6968,,,,,0,84853,3146
"2020-06-23","ME","B",102,101,0,1,339,339,24,3,,12,78713,680,6470,,77942,,6,,2994,2655,23,0,307,,,,3645,2443,,0,81707,703,6785,,,,,0,81707,1045
"2020-06-22","ME","B",102,102,0,,336,336,27,0,,13,78033,0,6336,,76924,,6,,2971,2640,14,0,305,,,,3619,2409,,0,81004,14,6649,,,,,0,80662,0
"2020-06-21","ME","B",102,102,0,,336,336,26,3,,11,78033,1395,6336,,76924,,5,,2957,2629,19,0,305,,,,3619,2391,,0,80990,1414,6649,,,,,0,80662,1414
"2020-06-20","ME","B",102,102,0,,333,333,29,5,,13,76638,2390,6203,,75537,,5,,2938,2610,25,0,303,,,,3592,2380,,0,79576,2415,6514,,,,,0,79248,1328
"2020-06-19","ME","A",102,102,0,,328,328,26,5,,11,74248,3066,6087,,74248,,5,,2913,2586,35,0,300,,,,3554,2323,,0,77161,3101,6395,,,,,0,77920,3157
"2020-06-18","ME","A",102,102,0,,323,323,27,0,,10,71182,0,5843,,71182,,4,,2878,2555,42,0,294,,,,3466,2300,,0,74060,42,6145,,,,,0,74763,0
"2020-06-17","ME","A",102,102,1,,323,323,27,2,,10,71182,1666,5843,,71182,,5,,2836,2509,17,0,294,,,,3466,2275,,0,74018,1683,6145,,,,,0,74763,1692
"2020-06-16","ME","B",101,101,0,,321,321,30,4,,10,69516,1355,5715,,69516,,6,,2819,2499,9,0,290,,,,3441,2233,,0,72335,1364,6013,,,,,0,73071,1374
"2020-06-15","ME","B",101,101,1,,317,317,31,3,,11,68161,1096,5622,,68161,,4,,2810,2495,17,0,287,,,,3425,2189,,0,70971,1113,5917,,,,,0,71697,1108
"2020-06-14","ME","B",100,100,0,,314,314,29,1,,10,67065,1472,5438,,67065,,5,,2793,2486,36,0,281,,,,3413,2173,,0,69858,1508,5727,,,,,0,70589,1516
"2020-06-13","ME","B",100,100,0,,313,313,29,5,,10,65593,1427,5323,,65593,,4,,2757,2452,36,0,280,,,,3370,2152,,0,68350,1463,5611,,,,,0,69073,1488
"2020-06-12","ME","B",100,100,0,,308,308,32,0,,11,64166,1376,5182,,64166,,5,,2721,2420,54,0,274,,,,3311,2105,,0,66887,1430,5464,,,,,0,67585,1439
"2020-06-11","ME","B",100,100,0,,308,308,29,5,,12,62790,1487,5071,,62790,,5,,2667,2380,30,0,261,,,,3248,2062,,0,65457,1517,5340,,,,,0,66146,1531
"2020-06-10","ME","B",100,100,0,,303,303,27,1,,10,61303,1489,4980,,61303,,5,,2637,2350,31,0,257,,,,3204,2023,,0,63940,1520,5245,,,,,0,64615,1540
"2020-06-09","ME","B",100,100,1,,302,302,29,1,,10,59814,757,4803,,59814,,7,,2606,2322,18,0,255,,,,3156,1992,,0,62420,775,5066,,,,,0,63075,780
"2020-06-08","ME","B",99,99,0,,301,301,37,3,,12,59057,2658,4733,,59057,,7,,2588,2305,18,0,254,,,,3133,1891,,0,61645,2676,4995,,,,,0,62295,2743
"2020-06-07","ME","B",99,99,1,,298,298,34,2,,15,56399,0,4555,,56399,,7,,2570,2295,46,0,247,,,,3049,1864,,0,58969,46,4810,,,,,0,59552,0
"2020-06-06","ME","B",98,98,0,,296,296,35,3,,14,56399,1349,4555,,56399,,7,,2524,2253,42,0,247,,,,3049,1845,,0,58923,1391,4810,,,,,0,59552,1412
"2020-06-05","ME","B",98,98,3,,293,293,35,2,,13,55050,1295,4478,,55050,,7,,2482,2210,36,0,240,,,,2986,1797,,0,57532,1331,4726,,,,,0,58140,1341
"2020-06-04","ME","B",95,95,0,,291,291,35,6,,14,53755,3164,4393,,53755,,7,,2446,2181,28,0,232,,,,2940,1739,,0,56201,3192,4633,,,,,0,56799,1562
"2020-06-03","ME","B",95,95,1,,285,285,44,-2,,14,50591,0,4212,,52234,,10,,2418,2152,41,0,226,,,,2903,1699,,0,53009,41,4446,,,,,0,55237,1701
"2020-06-02","ME","B",94,94,5,,287,287,48,3,,16,50591,3307,4101,,50591,,10,,2377,2118,28,0,219,,,,2848,1646,,0,52968,3335,4328,,,,,0,53536,3458
"2020-06-01","ME","B",89,89,0,,284,284,52,1,,17,47284,0,3757,,47284,,10,,2349,2093,24,0,218,,,,2710,1586,,0,49633,24,3983,,,,,0,50078,0
"2020-05-31","ME","B",89,89,0,,283,283,49,11,,18,47284,0,3757,,47284,,10,,2325,2067,43,0,218,,,,2710,1552,,0,49609,43,3983,,,,,0,50078,0
"2020-05-30","ME","B",89,89,4,,272,272,46,2,,18,47284,3804,3757,,47284,,11,,2282,2025,56,0,218,,,,2710,1505,,0,49566,3860,3983,,,,,0,50078,3955
"2020-05-29","ME","B",85,85,1,,270,270,53,6,,18,43480,0,3463,,43480,,12,,2226,1971,37,0,198,,,,2563,1458,,0,45706,37,3669,,,,,0,46123,0
"2020-05-28","ME","B",84,84,3,,264,264,58,4,,22,43480,0,3463,,43480,,14,,2189,1951,52,0,198,,,,2563,1402,,0,45669,52,3669,,,,,0,46123,0
"2020-05-27","ME","B",81,81,2,,260,260,59,2,,25,43480,8030,3463,,43480,,14,,2137,1914,28,0,198,,,,2563,1357,,0,45617,8058,3669,,,,,-28357,46123,8398
"2020-05-26","ME","B",79,79,1,,258,258,60,1,,26,35450,0,2704,,35450,,13,,2109,1894,35,0,177,,,,2201,1318,,0,37559,35,2884,,,,28357,0,37725,0
"2020-05-25","ME","B",78,78,0,,257,257,59,5,,27,35450,0,2704,,35450,,13,,2074,1858,19,0,177,,,,2201,1290,,0,37524,19,2884,,,,28357,0,37725,0
